FL_DATE,OP_CARRIER,ORIGIN,DEST,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,TAXI_OUT,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,CANCELLED,DIVERTED,CRS_ELAPSED_TIME,AIR_TIME,DISTANCE
2023-02-05,NK,MIA,LAX,820,820,-10.0,18,1427,1427,-9.0,0,0,367.0,339.0,2649.0
2023-05-04,AA,LAX,EWR,1910,1910,10.0,34,2119,2119,0.0,0,0,129.0,85.0,635.0
2023-07-26,UA,LAX,PHX,1830,1830,27.0,24,35,35,24.0,0,0,365.0,337.0,2480.0
2023-04-06,WN,ORD,DEN,1715,1715,-25.0,34,1929,1929,-19.0,0,0,134.0,93.0,749.0
2023-12-07,WN,DEN,JFK,655,655,6.0,32,1235,1235,-1.0,0,0,340.0,298.0,2373.0
2023-08-07,WN,IAH,EWR,1710,1710,-1.0,25,1952,1952,7.0,0,0,162.0,128.0,1041.0
2023-01-07,NK,JFK,IAH,1600,1600,-10.0,16,1658,1658,-6.0,0,0,58.0,36.0,208.0
2023-05-29,DL,MIA,SFO,2115,2115,-2.0,27,225,225,4.0,0,0,310.0,273.0,2293.0
2023-03-08,WN,EWR,CLT,1420,1420,4.0,14,1603,1603,-1.0,0,0,103.0,84.0,485.0
2023-12-05,WN,MCO,LAS,1330,1330,-20.0,12,1949,1949,-19.0,0,0,379.0,362.0,2696.0
2023-10-05,NK,ATL,SEA,1605,1605,3.0,17,1830,1830,10.0,0,0,145.0,124.0,855.0
2023-04-03,AA,MCO,PHX,1435,1435,2.0,22,1659,1659,20.0,0,0,144.0,114.0,698.0
2023-07-27,DL,DEN,ORD,1230,1230,5.0,26,1906,1906,13.0,0,0,396.0,363.0,2772.0
2023-04-03,AA,DEN,CLT,1850,1850,11.0,29,2204,2204,11.0,0,0,194.0,156.0,1251.0
2023-05-06,AA,CLT,LAS,1610,1610,3.0,22,2035,2035,2.0,0,0,265.0,237.0,1761.0
2023-02-12,UA,LAS,PHX,2240,2240,145.0,30,438,438,149.0,0,0,358.0,322.0,2422.0
2023-03-15,AS,EWR,MCO,1940,1940,7.0,20,59,59,11.0,0,0,319.0,290.0,2233.0
2023-04-04,WN,IAH,DFW,1935,1935,276.0,24,2233,2233,268.0,0,0,178.0,145.0,970.0
2023-04-08,UA,ORD,CLT,2105,2105,143.0,23,217,217,134.0,0,0,312.0,282.0,2224.0
2023-04-24,AA,DFW,ATL,1225,1225,-24.0,30,1851,1851,-9.0,0,0,386.0,349.0,2622.0
2023-01-16,B6,CLT,ORD,525,525,-18.0,16,1111,1111,-16.0,0,0,346.0,319.0,2473.0
2023-10-17,B6,EWR,ORD,2115,2115,7.0,30,301,301,10.0,0,0,346.0,310.0,2244.0
2023-01-04,AA,PHX,CLT,1615,1615,-6.0,13,2122,2122,5.0,0,0,307.0,290.0,2155.0
2023-05-15,DL,LAX,JFK,1700,1700,-9.0,33,2246,2246,-3.0,0,0,346.0,305.0,2540.0
2023-08-28,B6,SFO,PHX,700,700,18.0,23,1127,1127,16.0,0,0,267.0,235.0,1887.0
2023-05-14,B6,EWR,PHX,655,655,106.0,15,940,940,118.0,0,0,165.0,146.0,926.0
2023-12-17,WN,SFO,DFW,1855,1855,95.0,32,2237,2237,102.0,0,0,222.0,184.0,1420.0
2023-06-13,DL,MCO,ORD,1010,1010,-4.0,25,1514,1514,7.0,0,0,304.0,274.0,2180.0
2023-11-14,DL,DEN,IAH,2130,2130,99.0,20,126,126,100.0,0,0,236.0,210.0,1605.0
2023-05-06,F9,CLT,MIA,2110,2110,14.0,13,206,206,7.0,0,0,296.0,279.0,2032.0
2023-11-27,DL,ORD,LAX,1345,1345,13.0,8,1820,1820,12.0,0,0,275.0,258.0,1981.0
2023-12-31,WN,SEA,DFW,700,700,-16.0,32,918,918,2.0,0,0,138.0,99.0,753.0
2023-03-03,DL,SFO,DFW,2035,2035,-3.0,9,2338,2338,5.0,0,0,183.0,167.0,1074.0
2023-05-25,WN,EWR,DFW,850,850,4.0,14,1338,1338,7.0,0,0,288.0,267.0,1941.0
2023-11-03,F9,JFK,SFO,2040,2040,-3.0,29,258,258,-4.0,0,0,378.0,338.0,2758.0
2023-04-21,DL,EWR,SEA,2040,2040,-4.0,19,151,151,14.0,0,0,311.0,281.0,2222.0
2023-08-23,AS,ATL,EWR,715,715,1.0,13,1011,1011,-4.0,0,0,176.0,155.0,1047.0
2023-03-22,DL,ORD,ATL,730,730,15.0,26,1011,1011,18.0,0,0,161.0,131.0,887.0
2023-10-29,WN,MIA,ATL,1555,1555,481.0,12,1949,1949,476.0,0,0,234.0,211.0,1496.0
2023-07-09,AA,DFW,CLT,1915,1915,13.0,30,2041,2041,16.0,0,0,86.0,49.0,449.0
2023-06-22,WN,LAS,PHX,2100,2100,14.0,11,2217,2217,19.0,0,0,77.0,60.0,200.0
2023-09-15,WN,SFO,ORD,1640,1640,208.0,17,1826,1826,221.0,0,0,106.0,80.0,520.0
2023-02-25,DL,CLT,EWR,1215,1215,-18.0,34,1727,1727,-10.0,0,0,312.0,272.0,2260.0
2023-08-13,WN,JFK,IAH,700,700,4.0,15,1220,1220,-8.0,0,0,320.0,298.0,2350.0
2023-01-16,WN,MIA,JFK,905,905,47.0,22,1510,1510,65.0,0,0,365.0,338.0,2591.0
2023-07-03,AA,SFO,MCO,1015,1015,6.0,28,1616,1616,-0.0,0,0,361.0,322.0,2491.0
2023-10-14,NK,LAS,DEN,2040,2040,120.0,26,2238,2238,124.0,0,0,118.0,82.0,579.0
2023-05-31,AA,SFO,SEA,2040,2040,-9.0,22,54,54,-14.0,0,0,254.0,222.0,1639.0
2023-09-27,UA,LAX,CLT,1435,1435,209.0,14,1745,1745,209.0,0,0,190.0,170.0,1209.0
2023-04-11,AA,LAX,IAH,1635,1635,13.0,32,2125,2125,4.0,0,0,290.0,254.0,1945.0
2023-07-08,WN,ORD,SEA,655,655,-2.0,32,823,823,3.0,0,0,88.0,49.0,466.0
2023-07-01,UA,ATL,LAX,1255,1255,14.0,23,1434,1434,21.0,0,0,99.0,69.0,439.0
2023-08-13,WN,IAH,DEN,2015,2015,2.0,30,206,206,13.0,0,0,351.0,310.0,2483.0
2023-03-11,WN,ATL,CLT,2020,2020,-2.0,22,2351,2351,-1.0,0,0,211.0,179.0,1293.0
2023-03-06,AA,LAX,SFO,1350,1350,-2.0,26,1756,1756,-4.0,0,0,246.0,212.0,1722.0
2023-04-19,NK,DEN,SEA,935,935,31.0,16,1400,1400,19.0,0,0,265.0,245.0,1925.0
2023-10-05,NK,PHX,JFK,1040,1040,17.0,9,1441,1441,11.0,0,0,241.0,227.0,1589.0
2023-03-07,AA,JFK,PHX,520,520,-2.0,16,701,701,-7.0,0,0,101.0,75.0,480.0
2023-11-18,AS,ATL,MIA,2220,2220,-10.0,11,231,231,-10.0,0,0,251.0,229.0,1725.0
2023-08-17,UA,IAH,ATL,935,935,111.0,22,1351,1351,108.0,0,0,256.0,223.0,1776.0
2023-04-11,UA,ATL,LAS,1145,1145,-3.0,33,1259,1259,4.0,0,0,74.0,35.0,203.0
2023-02-04,UA,SEA,EWR,505,505,17.0,29,658,658,11.0,0,0,113.0,75.0,627.0
2023-09-18,DL,MIA,DFW,1035,1035,-4.0,34,1636,1636,7.0,0,0,361.0,322.0,2526.0
2023-04-10,AS,PHX,JFK,1235,1235,-17.0,25,1613,1613,-0.0,0,0,218.0,186.0,1458.0
2023-01-29,AS,LAX,ORD,1110,1110,-25.0,31,1312,1312,-16.0,0,0,122.0,85.0,511.0
2023-04-20,DL,EWR,MCO,1825,1825,13.0,31,2030,2030,7.0,0,0,125.0,90.0,756.0
2023-09-26,WN,JFK,ATL,1455,1455,82.0,34,1916,1916,81.0,0,0,261.0,221.0,1877.0
2023-01-12,DL,IAH,DFW,2200,2200,5.0,16,2345,2345,3.0,0,0,105.0,79.0,504.0
2023-09-13,F9,ATL,EWR,1935,1935,9.0,16,2238,2238,11.0,0,0,183.0,162.0,1204.0
2023-01-24,DL,LAS,JFK,1040,1040,-7.0,9,1220,1220,-2.0,0,0,100.0,82.0,573.0
2023-04-19,WN,SEA,LAX,1345,1345,15.0,32,1612,1612,7.0,0,0,147.0,111.0,935.0
2023-03-07,WN,JFK,DEN,1015,1015,-17.0,25,1332,1332,-12.0,0,0,197.0,164.0,1205.0
2023-03-15,WN,CLT,SEA,855,855,-9.0,25,1404,1404,-17.0,0,0,309.0,278.0,2082.0
2023-05-17,WN,SEA,ATL,1230,1230,-8.0,27,1603,1603,-7.0,0,0,213.0,181.0,1406.0
2023-09-19,WN,EWR,MCO,1645,1645,-17.0,30,1739,1739,,0,0,54.0,16.0,190.0
2023-09-23,DL,MIA,JFK,930,930,-8.0,30,1245,1245,2.0,0,0,195.0,161.0,1213.0
2023-03-07,DL,EWR,PHX,1640,1640,8.0,10,2040,2040,7.0,0,0,240.0,223.0,1629.0
2023-02-07,B6,DEN,SEA,2250,2250,-5.0,30,6,6,-6.0,0,0,76.0,37.0,245.0
2023-05-05,WN,JFK,DFW,1010,1010,-9.0,16,1240,1240,-3.0,0,0,150.0,127.0,901.0
2023-04-30,AS,DFW,SFO,2055,2055,-11.0,22,115,115,-5.0,0,0,260.0,228.0,1864.0
2023-08-01,WN,SFO,DFW,1645,1645,-7.0,9,2137,2137,-4.0,0,0,292.0,274.0,2071.0
2023-02-02,UA,JFK,IAH,1820,1820,144.0,8,2200,2200,,0,0,220.0,201.0,1343.0
2023-01-28,UA,SFO,EWR,2035,2035,-13.0,18,34,34,6.0,0,0,239.0,214.0,1588.0
2023-12-29,B6,MIA,DEN,2010,2010,-7.0,25,132,132,3.0,0,0,322.0,290.0,2331.0
2023-09-03,AA,CLT,JFK,800,800,-16.0,9,1408,1408,-12.0,0,0,368.0,354.0,2577.0
2023-03-14,UA,LAX,LAS,1400,1400,-18.0,32,1935,1935,-15.0,0,0,335.0,299.0,2377.0
2023-07-10,WN,ORD,CLT,1235,1235,156.0,23,1401,1401,164.0,0,0,86.0,57.0,379.0
2023-02-26,WN,EWR,DFW,1125,1125,120.0,12,1329,1329,137.0,0,0,124.0,107.0,631.0
2023-11-22,AA,JFK,CLT,1730,1730,-26.0,19,2304,2304,-15.0,0,0,334.0,310.0,2202.0
2023-09-20,UA,EWR,LAS,1355,1355,25.0,24,1611,1611,14.0,0,0,136.0,105.0,798.0
2023-03-02,DL,LAX,SEA,635,635,-28.0,18,1216,1216,-25.0,0,0,341.0,315.0,2453.0
2023-08-21,NK,IAH,LAS,1420,1420,2.0,16,1718,1718,4.0,0,0,178.0,153.0,916.0
2023-12-20,DL,ATL,PHX,1915,1915,56.0,23,105,105,66.0,0,0,350.0,318.0,2499.0
2023-08-28,B6,LAS,DFW,1710,1710,13.0,33,2311,2311,24.0,0,0,361.0,318.0,2632.0
2023-08-26,F9,MCO,ATL,640,640,-18.0,34,854,854,-8.0,0,0,134.0,95.0,809.0
2023-12-04,UA,LAS,ORD,1640,1640,1.0,15,1850,1850,1.0,0,0,130.0,108.0,762.0
2023-02-04,F9,DFW,MCO,2135,2135,-5.0,34,2247,2247,5.0,0,0,72.0,29.0,202.0
2023-01-16,AA,SFO,ORD,2125,2125,14.0,9,345,345,16.0,0,0,380.0,362.0,2722.0
2023-02-24,AA,JFK,LAX,820,820,16.0,34,1106,1106,10.0,0,0,166.0,123.0,1074.0
2023-04-14,DL,CLT,MCO,930,930,-14.0,23,1536,1536,-11.0,0,0,366.0,335.0,2693.0
2023-02-03,AS,ORD,MIA,655,655,-19.0,10,1159,1159,-11.0,0,0,304.0,288.0,2055.0
2023-11-16,AA,SEA,LAS,935,935,-0.0,32,1358,1358,1.0,0,0,263.0,225.0,1805.0
2023-07-08,UA,CLT,LAX,2055,2055,3.0,33,14,14,-4.0,0,0,199.0,162.0,1256.0
2023-12-28,WN,MIA,ATL,1805,1805,-8.0,20,2224,2224,3.0,0,0,259.0,231.0,1968.0
2023-10-02,B6,JFK,LAS,2240,2240,26.0,33,42,42,17.0,0,0,122.0,84.0,716.0
2023-06-17,AA,MIA,EWR,730,730,20.0,12,1159,1159,17.0,0,0,269.0,252.0,1681.0
2023-10-16,UA,MIA,MCO,720,720,-15.0,14,958,958,-4.0,0,0,158.0,133.0,785.0
2023-06-12,F9,LAX,IAH,1325,1325,-1.0,23,1745,1745,-2.0,0,0,260.0,228.0,1711.0
2023-10-16,DL,ORD,SEA,1815,1815,4.0,23,2348,2348,10.0,0,0,333.0,302.0,2212.0
2023-07-14,WN,ORD,MCO,700,700,202.0,8,1019,1019,216.0,0,0,199.0,182.0,1309.0
2023-11-19,WN,MCO,ORD,720,720,-15.0,14,831,831,-15.0,0,0,71.0,49.0,187.0
2023-11-17,AA,IAH,ORD,2140,2140,-19.0,28,15,15,-6.0,0,0,155.0,119.0,961.0
2023-07-02,UA,MIA,DFW,950,950,-4.0,13,1248,1248,-4.0,0,0,178.0,154.0,1055.0
2023-01-12,WN,SEA,MCO,945,945,2.0,15,1153,1153,1.0,0,0,128.0,109.0,489.0
2023-10-17,F9,SEA,ATL,2015,2015,-5.0,24,2243,2243,8.0,0,0,148.0,119.0,822.0
2023-11-09,AA,EWR,PHX,1905,1905,66.0,31,2147,2147,66.0,0,0,162.0,125.0,944.0
2023-11-18,WN,IAH,CLT,1025,1025,-1.0,19,1140,1140,-2.0,0,0,75.0,46.0,207.0
2023-06-09,AA,DFW,EWR,1550,1550,16.0,11,1713,1713,34.0,0,0,83.0,64.0,332.0
2023-07-28,AA,DEN,CLT,1615,1615,10.0,16,2000,2000,12.0,0,0,225.0,203.0,1363.0
2023-03-14,AS,MCO,SEA,2200,2200,8.0,11,304,304,12.0,0,0,304.0,282.0,2193.0
2023-03-15,UA,CLT,DEN,820,820,2.0,20,1233,1233,1.0,0,0,253.0,226.0,1570.0
2023-03-21,AS,MCO,ATL,1020,1020,3.0,31,1220,1220,9.0,0,0,120.0,79.0,632.0
2023-07-31,DL,EWR,ORD,950,950,-7.0,24,1526,1526,4.0,0,0,336.0,308.0,2328.0
2023-10-10,DL,JFK,DEN,750,750,-9.0,11,1152,1152,-5.0,0,0,242.0,227.0,1795.0
2023-05-24,DL,EWR,DEN,1640,1640,-5.0,14,2223,2223,-4.0,0,0,343.0,320.0,2507.0
2023-06-17,WN,MIA,IAH,1955,1955,-14.0,11,108,108,-5.0,0,0,313.0,294.0,2189.0
2023-12-23,F9,MIA,LAS,1240,1240,22.0,30,1718,1718,18.0,0,0,278.0,239.0,1956.0
2023-02-04,WN,SEA,DEN,1525,1525,-25.0,32,1801,1801,-15.0,0,0,156.0,113.0,1054.0
2023-05-19,AA,PHX,CLT,1705,1705,-9.0,10,1934,1934,-1.0,0,0,149.0,133.0,902.0
2023-03-23,WN,ATL,LAX,905,905,102.0,23,1040,1040,115.0,0,0,95.0,65.0,571.0
2023-02-22,AS,IAH,MIA,910,910,1.0,32,1501,1501,12.0,0,0,351.0,313.0,2514.0
2023-02-16,DL,SEA,LAX,1930,1930,8.0,8,102,102,6.0,0,0,332.0,316.0,2521.0
2023-03-20,DL,CLT,MIA,1840,1840,-14.0,13,2222,2222,-13.0,0,0,222.0,202.0,1435.0
2023-02-06,AA,EWR,CLT,1900,1900,8.0,22,15,15,15.0,0,0,315.0,286.0,2217.0
2023-04-01,AA,DEN,ORD,945,945,12.0,12,1256,1256,5.0,0,0,191.0,172.0,1123.0
2023-04-11,AA,ORD,DFW,1415,1415,-13.0,12,1859,1859,5.0,0,0,284.0,263.0,1719.0
2023-05-29,B6,DEN,EWR,1400,1400,31.0,19,2004,2004,11.0,0,0,364.0,337.0,2592.0
2023-03-10,B6,PHX,LAX,1250,1250,16.0,33,1639,1639,8.0,0,0,229.0,192.0,1362.0
2023-12-22,AA,DEN,ATL,640,640,-12.0,9,754,754,-2.0,0,0,74.0,58.0,203.0
2023-01-17,B6,ATL,DEN,725,725,-4.0,30,1235,1235,1.0,0,0,310.0,271.0,2227.0
2023-01-08,WN,EWR,DFW,705,705,7.0,32,1109,1109,5.0,0,0,244.0,203.0,1608.0
2023-05-28,WN,ATL,LAX,2150,2150,20.0,20,246,246,16.0,0,0,296.0,272.0,2061.0
2023-09-12,F9,IAH,SFO,1135,1135,17.0,10,1653,1653,4.0,0,0,318.0,297.0,2191.0
2023-08-14,WN,ORD,IAH,1315,1315,-7.0,32,1456,1456,9.0,0,0,101.0,62.0,501.0
2023-06-26,B6,DFW,SFO,1415,1415,144.0,23,1704,1704,153.0,0,0,169.0,140.0,1105.0
2023-11-11,DL,EWR,ATL,730,730,-3.0,24,925,925,-16.0,0,0,115.0,80.0,517.0
2023-09-29,WN,ATL,DEN,1605,1605,12.0,8,2046,2046,21.0,0,0,281.0,269.0,1953.0
2023-11-22,UA,IAH,DEN,930,930,-1.0,26,1350,1350,5.0,0,0,260.0,228.0,1829.0
2023-10-18,B6,DFW,CLT,1635,1635,22.0,12,1830,1830,,0,0,115.0,95.0,508.0
2023-11-02,UA,EWR,SFO,2150,2150,20.0,25,228,228,16.0,0,0,278.0,244.0,1766.0
2023-12-01,UA,MCO,SEA,1445,1445,29.0,30,1552,1552,29.0,0,0,67.0,32.0,252.0
2023-09-27,UA,SEA,EWR,2110,2110,5.0,22,34,34,3.0,0,0,204.0,171.0,1389.0
2023-11-02,UA,ORD,SFO,1325,1325,11.0,30,1700,1700,10.0,0,0,215.0,174.0,1376.0
2023-08-13,WN,DFW,CLT,1610,1610,15.0,30,2107,2107,31.0,0,0,297.0,260.0,2032.0
2023-07-02,DL,CLT,ATL,1650,1650,76.0,34,2106,2106,83.0,0,0,256.0,217.0,1753.0
2023-08-15,DL,SFO,JFK,1320,1320,-26.0,22,1921,1921,-11.0,0,0,361.0,333.0,2709.0
2023-10-02,AA,PHX,MIA,1200,1200,-0.0,9,1522,1522,6.0,0,0,202.0,184.0,1266.0
2023-12-19,WN,MCO,ATL,2140,2140,-5.0,11,101,101,12.0,0,0,201.0,184.0,1246.0
2023-07-04,WN,JFK,DEN,1925,1925,9.0,28,49,49,9.0,0,0,324.0,291.0,2176.0
2023-03-23,DL,DFW,DEN,745,745,-28.0,22,1304,1304,-17.0,0,0,319.0,292.0,2264.0
2023-02-16,AA,JFK,SFO,1930,1930,-17.0,19,2300,2300,-4.0,0,0,210.0,186.0,1486.0
2023-03-30,AA,ATL,ORD,2235,2235,125.0,33,333,333,117.0,0,0,298.0,259.0,1980.0
2023-02-09,NK,DEN,MIA,925,925,-1.0,19,1447,1447,0.0,0,0,322.0,298.0,2322.0
2023-01-14,WN,ATL,DFW,2240,2240,29.0,12,459,459,23.0,0,0,379.0,363.0,2694.0
2023-06-01,DL,EWR,LAX,2210,2210,-4.0,11,48,48,9.0,0,0,158.0,141.0,957.0
2023-06-08,UA,SEA,SFO,1240,1240,23.0,11,1802,1802,20.0,0,0,322.0,304.0,2160.0
2023-05-08,AA,SEA,ORD,1015,1015,93.0,34,1220,1220,97.0,0,0,125.0,82.0,788.0
2023-06-15,WN,SEA,JFK,500,500,-33.0,13,944,944,-18.0,0,0,284.0,267.0,2044.0
2023-01-18,B6,PHX,EWR,520,520,-1.0,18,1000,1000,5.0,0,0,280.0,253.0,1932.0
2023-04-11,DL,CLT,IAH,655,655,-22.0,12,851,851,-25.0,0,0,116.0,100.0,578.0
2023-07-24,WN,ATL,JFK,1245,1245,19.0,29,1518,1518,19.0,0,0,153.0,113.0,811.0
2023-06-02,NK,SEA,CLT,2010,2010,110.0,22,207,207,115.0,0,0,357.0,331.0,2621.0
2023-08-26,AS,ORD,ATL,1040,1040,67.0,13,1550,1550,70.0,0,0,310.0,293.0,2090.0
2023-09-15,B6,EWR,LAS,1850,1850,259.0,27,8,8,258.0,0,0,318.0,284.0,2163.0
2023-01-04,UA,MIA,DEN,1415,1415,2.0,12,1926,1926,0.0,0,0,311.0,288.0,2048.0
2023-01-28,AS,MIA,ATL,1350,1350,-2.0,9,1810,1810,-8.0,0,0,260.0,246.0,1726.0
2023-04-11,AA,ORD,CLT,1550,1550,-4.0,16,1914,1914,6.0,0,0,204.0,180.0,1377.0
2023-10-07,WN,IAH,PHX,1630,1630,-10.0,11,1902,1902,-15.0,0,0,152.0,135.0,792.0
2023-07-21,UA,ATL,LAX,1315,1315,-19.0,10,1728,1728,-18.0,0,0,253.0,233.0,1659.0
2023-03-29,WN,LAS,SEA,1750,1750,-7.0,22,2222,2222,-0.0,0,0,272.0,244.0,1795.0
2023-08-30,AA,PHX,IAH,745,745,2.0,9,947,947,-8.0,0,0,122.0,102.0,734.0
2023-05-22,F9,ATL,LAX,1840,1840,-5.0,24,2236,2236,-2.0,0,0,236.0,201.0,1500.0
2023-10-01,B6,ATL,IAH,1840,1840,-25.0,29,1952,1952,-14.0,0,0,72.0,38.0,286.0
2023-07-22,DL,DFW,LAX,1640,1640,-10.0,10,2301,2301,-11.0,0,0,381.0,365.0,2698.0
2023-10-31,WN,DEN,MCO,2115,2115,-1.0,33,207,207,-2.0,0,0,292.0,254.0,
2023-11-07,AS,EWR,DFW,2145,2145,89.0,18,405,405,85.0,0,0,380.0,351.0,2789.0
2023-10-22,AS,ORD,DFW,945,945,11.0,20,1528,1528,9.0,0,0,343.0,316.0,2415.0
2023-01-17,AS,DEN,DFW,2150,2150,25.0,23,57,57,6.0,0,0,187.0,157.0,1201.0
2023-10-30,AA,SFO,IAH,1020,1020,10.0,27,1551,1551,4.0,0,0,331.0,296.0,2441.0
2023-12-27,AS,EWR,CLT,815,815,-14.0,22,1153,1153,-4.0,0,0,218.0,187.0,1366.0
2023-02-26,AS,IAH,MIA,1840,1840,-4.0,9,2254,2254,-6.0,0,0,254.0,241.0,1710.0
2023-10-06,WN,ORD,SEA,500,500,40.0,29,1015,1015,42.0,0,0,315.0,278.0,2077.0
2023-04-08,F9,DEN,DFW,955,955,113.0,25,1349,1349,122.0,0,0,234.0,205.0,1562.0
2023-02-12,WN,ATL,DFW,1705,1705,4.0,31,2104,2104,6.0,0,0,239.0,197.0,1568.0
2023-07-17,AA,JFK,SFO,850,850,-2.0,33,1034,1034,-5.0,0,0,104.0,67.0,566.0
2023-03-31,WN,MIA,DFW,525,525,-5.0,29,925,925,6.0,0,0,240.0,207.0,1585.0
2023-05-05,AA,CLT,SFO,2135,2135,13.0,26,148,148,5.0,0,0,253.0,222.0,1703.0
2023-05-29,AS,DFW,PHX,1735,1735,-24.0,21,2125,2125,-6.0,0,0,230.0,200.0,1460.0
2023-12-26,B6,DEN,MCO,935,935,-4.0,14,1056,1056,10.0,0,0,81.0,60.0,193.0
2023-08-03,AA,DFW,SFO,1900,1900,19.0,14,2226,2226,22.0,0,0,206.0,182.0,1438.0
2023-11-13,B6,ORD,LAS,1120,1120,-4.0,15,1452,1452,7.0,0,0,212.0,193.0,1452.0
2023-05-08,DL,LAX,DEN,2015,2015,-7.0,32,155,155,5.0,0,0,340.0,304.0,2414.0
2023-12-30,DL,ATL,ORD,610,610,-13.0,14,921,921,-10.0,0,0,191.0,169.0,1054.0
2023-12-11,B6,SEA,DFW,2055,2055,15.0,25,2219,2219,19.0,0,0,84.0,48.0,311.0
2023-06-05,AA,PHX,IAH,1105,1105,9.0,20,1412,1412,10.0,0,0,187.0,159.0,1217.0
2023-08-25,UA,PHX,MCO,500,500,-5.0,19,704,704,-3.0,0,0,124.0,96.0,608.0
2023-05-17,F9,LAS,DEN,825,825,12.0,16,1145,1145,11.0,0,0,200.0,177.0,1215.0
2023-11-22,NK,PHX,LAX,1640,1640,24.0,21,2004,2004,31.0,0,0,204.0,178.0,1287.0
2023-04-06,UA,LAX,SEA,1345,1345,8.0,31,1744,1744,2.0,0,0,239.0,200.0,1683.0
2023-12-14,AA,EWR,DEN,1405,1405,7.0,20,1903,1903,3.0,0,0,298.0,274.0,2108.0
2023-05-13,WN,MIA,IAH,2015,2015,5.0,15,2234,2234,0.0,0,0,139.0,119.0,849.0
2023-06-23,UA,PHX,DFW,1735,1735,190.0,13,1946,1946,178.0,0,0,131.0,113.0,723.0
2023-09-25,AS,MCO,MIA,1910,1910,-15.0,16,2329,2329,-14.0,0,0,259.0,234.0,1729.0
2023-02-06,UA,ORD,MCO,730,730,-4.0,16,1212,1212,-10.0,0,0,282.0,257.0,1967.0
2023-11-09,DL,PHX,ATL,940,940,0.0,33,1316,1316,12.0,0,0,216.0,172.0,1407.0
2023-04-12,WN,PHX,SFO,1400,1400,-24.0,20,1548,1548,-17.0,0,0,108.0,78.0,484.0
2023-02-02,AA,JFK,SFO,1530,1530,134.0,34,1814,1814,137.0,0,0,164.0,126.0,870.0
2023-04-08,WN,JFK,SFO,915,915,10.0,34,1222,1222,9.0,0,0,187.0,144.0,1112.0
2023-06-08,UA,ATL,LAX,1615,1615,9.0,30,2206,2206,9.0,0,0,351.0,311.0,2530.0
2023-06-30,B6,LAX,ORD,1150,1150,1.0,26,1744,1744,7.0,0,0,354.0,320.0,2456.0
2023-06-06,AA,PHX,SEA,1715,1715,-8.0,18,2144,2144,-9.0,0,0,269.0,246.0,1744.0
2023-03-09,WN,PHX,SEA,1650,1650,-2.0,15,2110,2110,-1.0,0,0,260.0,236.0,1814.0
2023-12-03,WN,DEN,IAH,640,640,-1.0,31,1106,1106,-10.0,0,0,266.0,224.0,1822.0
2023-02-13,AA,SEA,ATL,2100,2100,29.0,18,305,305,22.0,0,0,365.0,343.0,2514.0
2023-03-12,B6,DEN,JFK,955,955,9.0,26,1430,1430,8.0,0,0,275.0,244.0,1731.0
2023-10-20,UA,IAH,EWR,1045,1045,-1.0,20,1416,1416,0.0,0,0,211.0,181.0,1309.0
2023-06-11,NK,DEN,ATL,2215,2215,16.0,20,248,248,8.0,0,0,273.0,242.0,1747.0
2023-02-22,NK,EWR,MIA,1005,1005,9.0,12,1448,1448,12.0,0,0,283.0,260.0,1976.0
2023-12-29,WN,DFW,LAS,655,655,2.0,25,1207,1207,0.0,0,0,312.0,280.0,2199.0
2023-05-26,AA,LAS,SEA,1605,1605,-13.0,8,2052,2052,-1.0,0,0,287.0,269.0,1970.0
2023-10-11,AA,ATL,DEN,900,900,-18.0,20,1016,1016,2.0,0,0,76.0,48.0,208.0
2023-07-17,F9,MIA,IAH,2250,2250,18.0,26,352,352,9.0,0,0,302.0,265.0,2086.0
2023-11-26,F9,CLT,DEN,955,955,-3.0,13,1150,1150,5.0,0,0,115.0,96.0,590.0
2023-03-13,DL,CLT,LAS,1915,1915,-1.0,28,2343,2343,-7.0,0,0,268.0,232.0,1836.0
2023-06-29,UA,MCO,DFW,1335,1335,12.0,25,1953,1953,1.0,0,0,378.0,342.0,2731.0
2023-05-30,NK,MIA,IAH,2150,2150,12.0,30,2343,2343,7.0,0,0,113.0,76.0,620.0
2023-11-09,UA,SFO,CLT,1140,1140,19.0,8,1402,1402,,0,0,142.0,126.0,879.0
2023-10-06,F9,LAX,SFO,1500,1500,13.0,16,1946,1946,17.0,0,0,286.0,260.0,1911.0
2023-06-29,AA,PHX,EWR,1940,1940,-2.0,25,2113,2113,6.0,0,0,93.0,61.0,370.0
2023-04-18,UA,EWR,IAH,825,825,-9.0,21,1304,1304,-17.0,0,0,279.0,248.0,1801.0
2023-10-02,B6,SFO,LAX,1445,1445,5.0,13,1619,1619,13.0,0,0,94.0,72.0,577.0
2023-01-03,DL,LAS,DFW,1545,1545,-9.0,10,1925,1925,-10.0,0,0,220.0,202.0,1461.0
2023-04-07,DL,PHX,CLT,1020,1020,0.0,9,1417,1417,0.0,0,0,237.0,222.0,1739.0
2023-11-16,AA,PHX,EWR,1805,1805,6.0,10,2341,2341,1.0,0,0,336.0,320.0,2256.0
2023-01-22,UA,CLT,ATL,1225,1225,8.0,15,1643,1643,12.0,0,0,258.0,238.0,1786.0
